code,name,date,bias1,bias2,bias3,boll,boll_upper,boll_lower,cci,kdj_k,kdj_d,kdj_j,macd_dif,macd_dea,macd_hist,open,high,low,close,settle_price,pct_change,turnover_million,volume,open_interest,rsi1,rsi2,rsi3,ma5,ma10,ma20,wr,mtm,mtmma,obv,po_net_holding_10k,vr,sd,vs_basis,turnover_rate_hs300
IF.CFE,沪深300期货,2011-01-26,0.47,-1.14,-3.55,1946.8,2077.6,1816.0,-73.8,15.44,15.89,14.55,-44.6179,-37.9935,-13.2488,2955.4,2999.6,2951.4,2987.2,2985.0,0.0128,188671.56,211212.0,23723,39.01,37.42,40.14,240000.0,210000.0,200000.0,80.3,-118.78,-69.22,-9163.774193548386,-6818.0,66.56,59.55,8.77,0.003
IF.CFE,沪深300期货,2011-01-27,1.43,0.76,-2.02,1939.7,2061.6,1817.7,-44.51,27.48,19.75,42.95,-41.5388,-38.7025,-5.6726,2983.6,3049.6,2943.0,3030.4,3036.4,0.0152,238656.12,264338.0,21986,50.43,43.21,42.82,250000.0,220000.0,200000.0,59.28,-87.72,-67.6,-9200.806451612903,-6336.0,81.56,60.19,3.93,0.005699999999999999
IF.CFE,沪深300期货,2011-01-28,1.57,1.52,-1.4,1934.3,2050.6,1818.0,-6.8,44.46,27.99,77.4,-37.8877,-38.5396,1.3037,3026.4,3057.4,3020.2,3045.8,3047.0,0.0031,149681.27,164248.0,19547,54.1,45.19,43.75,220000.0,210000.0,200000.0,40.09,-46.98,-64.59,-9237.838709677419,-6655.0,96.33,60.41,9.07,0.0043
IF.CFE,沪深300期货,2011-01-31,1.96,2.37,-0.14,1930.4,2041.4,1819.4,32.07,60.42,38.8,103.66,-32.9055,-37.4128,9.0144,3035.0,3091.8,3031.0,3079.8,3080.8,0.0108,140363.8,152443.0,20679,61.64,49.42,45.79,200000.0,210000.0,200000.0,7.66,53.06,-58.05,-9274.870967741936,-6429.0,114.61,58.89,3.29,0.0046
IF.CFE,沪深300期货,2011-02-01,1.3,2.25,0.26,1927.2,2033.7,1820.6,68.54,71.03,49.54,114.01,-28.3488,-35.6,14.5023,3088.8,3098.0,3070.2,3085.4,3086.2,0.0015,96695.73,104520.0,18921,62.84,50.12,46.13,180000.0,200000.0,190000.0,7.74,55.17,-54.75,-9311.90322580645,-7244.0,131.59,55.6,8.12,0.0034000000000000002
IF.CFE,沪深300期货,2011-02-09,-0.57,0.79,-0.99,1924.7,2031.2,1818.1,48.45,68.48,55.86,93.74,-26.7916,-33.8383,14.0934,3077.6,3095.0,3033.0,3038.4,3043.8,-0.0155,143142.46,155572.0,18648,47.73,44.53,43.75,170000.0,200000.0,200000.0,36.61,-18.44,-52.01,-9348.935483870968,-7777.0,115.26,52.22,-2.55,0.0040999999999999995
IF.CFE,沪深300期货,2011-02-10,1.1,2.49,1.32,1924.8,2031.4,1818.2,114.98,76.41,62.71,103.82,-21.976,-31.4659,18.9796,3040.0,3118.8,3031.0,3104.6,3094.8,0.02,163102.65,177171.0,19168,62.84,52.64,47.71,150000.0,200000.0,200000.0,7.73,91.84,-45.21,-9385.967741935483,-7432.0,114.72,49.06,0.44,0.0046
IF.CFE,沪深300期货,2011-02-11,1.04,2.48,1.86,1924.9,2031.5,1818.2,138.79,81.93,69.11,107.55,-17.3265,-28.638,22.623,3109.8,3131.0,3097.2,3117.2,3117.4,0.0072,153456.85,164256.0,15640,65.14,54.03,48.43,150000.0,190000.0,190000.0,7.05,78.75,-39.79,-9423.0,-7423.0,111.55,45.9,-3.76,0.0052
IF.CFE,沪深300期货,2011-02-14,3.65,5.24,5.36,1927.5,2039.3,1815.7,206.51,86.37,74.87,109.38,-7.9495,-24.5003,33.1016,3122.0,3242.8,3115.2,3228.6,3230.2,0.0357,147807.71,154535.0,12542,78.96,64.2,54.25,150000.0,180000.0,190000.0,4.62,160.99,-29.4,-7878.0,-5484.0,109.9,50.28,9.46,0.0083
IF.CFE,沪深300期货,2011-02-15,2.48,4.07,4.96,1928.4,2042.5,1814.4,184.23,87.0,78.91,103.19,-0.9663,-19.7935,37.6543,3260.0,3279.0,3234.0,3242.0,3250.4,0.0037,133591.1,136569.0,25840,75.99,62.96,53.73,160000.0,170000.0,190000.0,11.73,161.66,-21.99,-9243.0,-5816.0,110.39,53.04,24.33,0.0075
IF.CFE,沪深300期货,2011-02-16,2.07,4.16,5.83,1929.2,2045.7,1812.8,149.88,90.44,82.75,105.81,6.0261,-14.6296,41.3113,3238.0,3273.8,3225.0,3272.6,3259.4,0.0068,172628.48,177034.0,30257,79.12,65.39,55.22,160000.0,170000.0,190000.0,2.03,163.64,-16.3,-7473.0,-6268.0,129.78,56.91,24.07,0.0062
IF.CFE,沪深300期货,2011-02-17,0.89,3.14,5.37,1929.9,2048.3,1811.5,123.64,89.75,85.09,99.08,10.9127,-9.5211,40.8676,3277.0,3289.6,3233.0,3262.0,3261.8,0.0008,181350.91,185330.0,29892,75.06,63.81,54.58,160000.0,160000.0,190000.0,11.12,130.17,-11.53,-9326.0,-6024.0,131.94,60.07,16.09,0.0060999999999999995
IF.CFE,沪深300期货,2011-02-18,-0.63,1.64,4.23,1930.2,2049.2,1811.2,87.9,84.99,85.06,84.87,13.1065,-4.9956,36.2042,3262.0,3268.6,3221.0,3231.4,3234.4,-0.0093,188671.37,193928.0,31275,63.71,59.28,52.76,170000.0,160000.0,190000.0,24.52,101.64,-6.56,-9259.0,-5514.0,131.45,62.66,19.52,0.0051
IF.CFE,沪深300期货,2011-02-21,0.79,2.71,5.48,1931.8,2055.2,1808.4,88.27,89.24,86.45,94.81,17.282,-0.5401,35.6441,3223.0,3288.6,3212.2,3284.2,3276.0,0.0154,202209.26,207321.0,33381,72.36,64.08,55.44,180000.0,170000.0,190000.0,2.27,113.13,4.91,-9192.0,-5664.0,133.26,66.27,26.29,0.0054
IF.CFE,沪深300期货,2011-02-22,-2.05,-0.79,1.85,1932.0,2055.7,1808.4,43.32,77.0,83.3,64.39,15.1839,2.6047,25.1584,3288.0,3294.4,3175.0,3179.4,3189.4,-0.0295,235771.83,244202.0,29062,46.16,51.05,49.61,200000.0,180000.0,190000.0,47.48,44.8,13.99,-9175.75,-5969.0,108.99,65.33,15.82,0.0074
IF.CFE,沪深300期货,2011-02-23,-1.59,-1.28,1.57,1931.8,2055.1,1808.4,3.7,62.03,76.21,33.67,13.1598,4.7157,16.8881,3174.0,3199.2,3165.0,3175.2,3176.8,-0.0045,169572.66,177419.0,29940,45.37,50.6,49.39,200000.0,180000.0,190000.0,49.22,71.48,22.03,-9159.5,-6540.0,110.22,65.55,0.46,0.0049
IF.CFE,沪深300期货,2011-02-24,-0.61,-0.93,1.8,1931.6,2054.7,1808.5,5.28,53.25,68.56,22.64,12.3124,6.2351,12.1547,3175.0,3209.0,3167.2,3193.2,3194.0,0.0052,199350.03,208424.0,27148,49.79,52.56,50.36,210000.0,180000.0,190000.0,57.66,41.37,31.58,-9143.25,-5190.0,132.55,62.45,2.26,0.0045000000000000005
IF.CFE,沪深300期货,2011-02-25,0.16,-0.49,2.15,1932.1,2056.1,1808.2,18.99,48.28,61.8,21.24,12.5644,7.5009,10.1269,3202.0,3236.0,3175.0,3214.6,3210.4,0.0064,211329.59,219730.0,27001,54.98,54.87,51.52,210000.0,190000.0,190000.0,50.7,46.76,40.29,-9127.0,-5545.0,160.3,60.54,16.98,0.0042
IF.CFE,沪深300期货,2011-02-28,1.61,0.75,3.01,1934.8,2062.8,1806.8,44.54,55.42,59.67,46.92,14.6224,8.9252,11.3944,3214.0,3260.6,3185.2,3255.2,3253.8,0.014,201443.0,208090.0,28559,63.57,59.01,53.66,210000.0,200000.0,190000.0,30.29,2.47,45.89,-7046.0,-5161.0,163.98,57.81,15.64,0.0052
IF.CFE,沪深300期货,2011-03-01,1.11,0.69,2.54,1940.5,2068.9,1812.1,80.72,59.98,59.77,60.38,16.0288,10.3459,11.3657,3260.4,3282.0,3245.0,3254.4,3255.2,0.0002,172773.08,176603.0,27250,63.28,58.89,53.61,200000.0,200000.0,180000.0,30.91,7.67,52.63,-8812.0,-5054.0,140.84,52.89,-0.49,0.006
IF.CFE,沪深300期货,2011-03-02,0.4,0.49,1.88,1945.9,2073.3,1818.5,34.47,60.7,60.08,61.92,16.5037,11.5775,9.8525,3242.0,3262.8,3213.2,3245.4,3243.0,-0.003,196396.39,202275.0,26946,59.67,57.51,53.04,200000.0,200000.0,180000.0,37.87,-16.83,57.73,-8921.0,-4663.0,140.22,47.87,2.1,0.0055000000000000005
IF.CFE,沪深300期货,2011-03-03,-0.46,-0.06,0.92,1949.1,2077.0,1821.1,30.31,55.56,58.57,49.53,15.6118,12.3844,6.4549,3249.8,3284.0,3221.2,3223.6,3237.2,-0.006,224080.83,229396.0,29001,51.17,54.13,51.67,210000.0,210000.0,180000.0,54.71,-23.76,60.93,-9030.0,-4895.0,111.12,43.91,1.88,0.0069
IF.CFE,沪深300期货,2011-03-04,1.08,1.77,2.6,1956.5,2081.0,1832.0,99.43,68.88,62.01,82.62,17.9432,13.4961,8.8942,3231.8,3292.8,3228.2,3288.6,3280.8,0.0159,183864.82,188349.0,31099,67.65,61.48,55.27,200000.0,210000.0,180000.0,4.48,35.39,65.05,-9139.0,-5251.0,135.05,41.63,17.93,0.0055000000000000005
IF.CFE,沪深300期货,2011-03-07,2.18,3.24,3.88,1964.3,2090.2,1838.5,214.44,77.3,67.11,97.7,22.2109,15.2391,13.9435,3290.0,3353.2,3287.8,3342.2,3345.6,0.0187,199446.27,199756.0,32634,75.75,66.34,57.97,200000.0,210000.0,190000.0,5.84,35.89,64.19,-9248.0,-5705.0,164.66,42.83,7.69,0.008
IF.CFE,沪深300期货,2011-03-08,2.15,3.31,4.12,1973.2,2098.2,1848.2,196.4,84.6,72.94,107.92,26.3476,17.4608,17.7737,3337.8,3365.0,3318.0,3363.4,3340.8,0.0053,152967.49,152733.0,30429,78.33,68.07,58.99,190000.0,200000.0,190000.0,0.8,113.84,67.12,-7721.0,-4509.0,161.23,44.18,25.94,0.0058
IF.CFE,沪深300期货,2011-03-09,0.99,2.22,3.11,1981.9,2100.8,1863.0,155.04,85.23,77.04,101.62,28.4001,19.6486,17.5028,3369.0,3372.0,3336.0,3345.4,3349.6,0.0014,181346.63,180272.0,31486,70.68,64.97,57.75,190000.0,200000.0,190000.0,12.99,105.3,73.31,-9523.0,-5095.0,131.73,39.39,6.54,0.0053
IF.CFE,沪深300期货,2011-03-10,-1.08,0.24,1.15,1988.6,2098.5,1878.7,68.05,75.52,76.53,73.5,26.9501,21.1089,11.6823,3339.0,3340.8,3282.2,3290.0,3294.4,-0.0178,180930.97,182138.0,31105,51.94,56.35,54.09,180000.0,190000.0,190000.0,41.62,59.89,71.71,-9513.717171717171,-5996.0,112.15,35.85,9.74,0.0053
IF.CFE,沪深300期货,2011-03-11,-2.05,-1.08,-0.25,1993.3,2095.5,1891.1,5.56,58.11,70.39,33.56,23.5426,21.5957,3.8939,3284.2,3304.8,3235.4,3250.2,3263.8,-0.0134,169667.52,172330.0,28110,42.28,51.04,51.64,180000.0,190000.0,190000.0,65.2,22.03,68.88,-9504.434343434343,-5226.0,96.69,31.82,2.82,0.0046
IF.CFE,沪深300期货,2011-03-14,-1.3,-0.84,-0.01,1997.9,2092.6,1903.1,-10.61,48.23,63.01,18.68,21.0094,21.4784,-0.9381,3258.4,3274.4,3235.4,3258.4,3264.2,-0.0017,155612.79,159236.0,26073,44.82,52.05,52.11,170000.0,180000.0,190000.0,71.54,1.98,60.93,-9495.151515151516,-4454.0,99.13,31.81,-4.52,0.0043
IF.CFE,沪深300期货,2011-03-15,-2.11,-2.47,-1.75,2000.2,2089.7,1910.7,-109.74,40.99,55.67,11.64,15.8831,20.3594,-8.9525,3251.2,3255.6,3137.4,3199.6,3196.2,-0.0198,208212.52,217685.0,15584,32.52,44.79,48.6,180000.0,190000.0,190000.0,73.49,-33.91,51.15,-9485.868686868687,-6522.0,96.45,32.78,-4.36,0.006500000000000001
IF.CFE,沪深300期货,2011-03-16,-0.17,-1.15,-0.37,2003.4,2087.1,1919.7,-60.18,42.3,51.21,24.49,13.8179,19.0511,-10.4663,3217.6,3249.6,3205.2,3242.8,3243.4,0.0146,77425.55,80032.0,8439,45.67,50.34,51.12,160000.0,180000.0,190000.0,55.07,-1.61,42.89,-9476.585858585859,-5829.0,92.23,32.74,-5.39,0.0053
IF.CFE,沪深300期货,2011-03-17,-0.7,-2.12,-1.32,2007.0,2078.1,1935.9,-100.78,38.43,46.95,21.38,10.3922,17.3193,-13.8543,3245.4,3254.4,3195.8,3225.0,3216.2,-0.0057,185656.23,191484.0,21508,38.67,46.4,49.17,160000.0,170000.0,190000.0,69.33,-8.81,35.94,-9467.30303030303,-5311.0,78.54,33.32,27.9,0.0058
IF.CFE,沪深300期货,2011-03-18,-0.27,-1.69,-1.08,2009.1,2074.2,1944.0,-72.3,36.86,43.59,23.41,7.9434,15.4441,-15.0015,3242.6,3263.6,3225.0,3232.2,3234.4,0.005,155350.86,159810.0,26021,40.99,47.36,49.6,160000.0,170000.0,190000.0,66.27,-44.59,28.63,-9458.020202020201,-5285.0,78.75,33.57,16.51,0.0042
IF.CFE,沪深300期货,2011-03-21,-0.07,-1.37,-1.04,2010.9,2070.7,1951.2,-65.17,35.51,40.89,24.73,5.8262,13.5205,-15.3886,3231.0,3288.0,3202.0,3230.0,3217.6,-0.0014,179766.96,185625.0,26447,40.43,47.08,49.47,170000.0,170000.0,190000.0,67.2,-79.11,19.01,-9448.737373737375,-5377.0,77.23,33.59,22.89,0.004
IF.CFE,沪深300期货,2011-03-22,-0.12,-0.87,-1.05,2010.1,2070.4,1949.8,-88.82,36.54,39.44,30.74,4.1796,11.6523,-14.9454,3241.2,3247.6,3181.2,3231.6,3230.8,0.0044,204710.31,211735.0,27558,41.14,47.33,49.57,170000.0,170000.0,190000.0,66.53,-91.24,12.21,-9439.454545454546,-5593.0,78.59,32.45,8.64,0.0039000000000000003
IF.CFE,沪深300期货,2011-03-23,0.98,0.57,-0.01,2010.4,2070.7,1950.0,-29.31,47.45,42.11,58.12,4.6888,10.2596,-11.1417,3231.0,3284.6,3221.0,3269.2,3273.4,0.0119,182543.37,186721.0,27477,55.85,53.0,51.97,190000.0,170000.0,190000.0,42.99,-56.95,5.79,-9430.171717171717,-5302.0,92.72,30.57,4.27,0.0049
IF.CFE,沪深300期货,2011-03-24,0.65,0.62,-0.17,2009.9,2069.9,1949.8,-11.01,59.31,47.84,82.24,4.9261,9.1929,-8.5336,3275.0,3279.0,3260.6,3267.0,3268.6,-0.002,125544.39,127958.0,25776,54.89,52.64,51.82,170000.0,170000.0,180000.0,32.04,-24.03,2.52,-9420.888888888889,-5179.0,95.39,29.28,15.64,0.0040999999999999995
IF.CFE,沪深300期货,2011-03-25,1.2,1.48,0.68,2010.3,2070.9,1949.8,43.23,67.83,54.51,94.47,6.5983,8.674,-4.1515,3271.6,3324.4,3269.0,3298.4,3305.0,0.0091,169440.28,171197.0,28514,65.18,57.18,53.81,180000.0,170000.0,180000.0,15.14,19.93,1.18,-9411.60606060606,-5549.0,93.81,28.81,3.92,0.0059
IF.CFE,沪深300期货,2011-03-28,0.73,1.36,0.59,2011.5,2072.3,1950.7,81.39,69.91,59.64,90.44,7.7447,8.4881,-1.4869,3308.6,3337.0,3295.0,3296.6,3304.8,-0.0025,171520.04,172326.0,28269,64.17,56.84,53.68,170000.0,170000.0,180000.0,21.92,13.75,1.74,-9402.323232323233,-5025.0,96.85,28.94,6.03,0.0066
IF.CFE,沪深300期货,2011-03-29,-0.22,0.48,-0.11,2010.9,2071.2,1950.6,56.3,66.42,61.9,75.45,7.4348,8.2775,-1.6853,3291.6,3322.0,3262.8,3273.8,3274.2,-0.0094,190758.32,193055.0,28685,51.97,52.51,51.98,170000.0,170000.0,180000.0,40.56,36.09,3.16,-9393.040404040405,-5605.0,96.18,28.92,15.82,0.0070999999999999995
IF.CFE,沪深300期货,2011-03-30,-0.5,0.15,-0.43,2012.5,2070.1,1954.9,18.38,61.91,61.9,61.92,6.6063,7.9432,-2.6739,3279.8,3284.6,3248.0,3263.6,3271.0,-0.0032,179443.98,182887.0,30975,47.16,50.63,51.23,170000.0,180000.0,180000.0,47.11,3.08,4.16,-9383.757575757576,-6330.0,80.26,28.9,7.52,0.0053
IF.CFE,沪深300期货,2011-03-31,-0.96,-0.51,-1.03,2013.8,2068.3,1959.2,-29.36,54.71,59.5,45.12,4.9192,7.3384,-4.8384,3265.6,3273.8,3221.0,3244.0,3238.6,-0.0083,177077.07,181792.0,28770,38.86,47.09,49.78,180000.0,180000.0,170000.0,59.69,11.7,5.93,-9374.474747474747,-5359.0,66.17,28.78,20.71,0.0044
IF.CFE,沪深300期货,2011-04-01,0.17,0.35,0.0,2015.4,2067.7,1963.1,21.92,56.84,58.62,53.29,5.1327,6.8973,-3.5291,3243.6,3280.6,3232.8,3276.4,3267.8,0.0117,152255.67,156137.0,27514,54.68,53.01,52.11,180000.0,180000.0,170000.0,38.9,27.21,5.52,-9365.191919191919,-5306.0,64.17,28.52,3.67,0.0043
IF.CFE,沪深300期货,2011-04-06,1.06,1.07,1.04,2017.2,2069.0,1965.4,108.55,62.89,60.04,68.6,6.7936,6.8766,-0.1659,3275.8,3320.8,3265.2,3308.0,3310.6,0.0123,177120.35,178965.0,27887,65.21,58.01,54.28,180000.0,180000.0,170000.0,18.61,48.03,6.13,-9355.90909090909,-4886.0,76.25,26.39,-3.07,0.0070999999999999995
IF.CFE,沪深300期货,2011-04-07,1.24,1.27,1.61,2018.5,2071.5,1965.4,135.66,71.47,63.85,86.71,8.7935,7.2599,3.0671,3312.2,3327.8,3303.2,3323.8,3320.0,0.004,127743.42,128424.0,25177,69.47,60.32,55.33,170000.0,170000.0,170000.0,11.38,56.77,3.27,-9346.626262626263,-4149.0,89.0,22.78,-0.62,0.005699999999999999
IF.CFE,沪深300期货,2011-04-08,1.89,2.26,2.9,2020.7,2077.8,1963.7,168.9,80.89,69.53,103.6,12.3329,8.2745,8.1166,3325.6,3366.4,3316.6,3366.0,3358.0,0.0139,160320.49,159841.0,25641,78.07,65.79,58.03,160000.0,170000.0,170000.0,0.28,59.6,0.99,-9337.343434343435,-3562.0,107.31,23.13,12.64,0.005
IF.CFE,沪深300期货,2011-04-11,0.63,1.37,2.18,2022.7,2081.4,1964.0,145.82,79.52,72.86,92.83,13.9142,9.4025,9.0235,3368.0,3382.0,3336.8,3344.6,3347.4,-0.004,139244.07,137974.0,22859,66.65,61.13,56.23,150000.0,170000.0,170000.0,23.23,47.78,0.38,-9328.060606060606,-2432.0,91.49,24.83,11.17,0.006999999999999999
IF.CFE,沪深300期货,2011-04-12,-0.23,0.72,1.52,2024.8,2083.1,1966.4,81.3,74.75,73.49,77.27,14.081,10.3382,7.4857,3341.2,3351.8,3310.4,3326.0,3321.0,-0.0064,149415.29,149352.0,19725,57.82,57.28,54.7,150000.0,160000.0,170000.0,34.78,16.99,0.13,-9318.777777777777,-2325.0,76.7,25.84,-0.77,0.0069
IF.CFE,沪深300期货,2011-04-13,0.83,1.95,2.85,2026.4,2088.3,1964.5,113.98,81.68,76.22,92.59,16.4482,11.5602,9.776,3318.4,3377.8,3304.2,3374.8,3366.0,0.0162,131998.97,131950.0,13520,70.23,63.8,57.85,140000.0,160000.0,170000.0,4.47,48.15,2.44,-9309.494949494949,-4549.0,75.79,29.18,2.77,0.0059
IF.CFE,沪深300期货,2011-04-14,-0.18,0.84,1.75,2026.1,2087.2,1965.0,100.95,80.16,77.53,85.41,16.6598,12.5801,8.1594,3396.4,3396.4,3360.0,3364.0,3369.0,-0.0006,125486.18,123848.0,21830,57.83,57.94,55.41,140000.0,150000.0,160000.0,22.88,43.94,6.33,-9300.212121212122,-5201.0,77.71,28.79,10.44,0.006
IF.CFE,沪深300期货,2011-04-15,0.15,0.83,1.87,2025.5,2084.6,1966.4,75.46,80.5,78.52,84.45,17.0656,13.4772,7.1768,3365.8,3395.8,3331.8,3372.8,3369.2,0.0011,198231.93,196648.0,26522,60.31,59.15,55.98,150000.0,150000.0,170000.0,17.44,55.61,9.19,-9290.929292929293,-4770.0,94.32,29.84,13.86,0.0053
IF.CFE,沪深300期货,2011-04-18,-0.32,0.03,1.17,2024.9,2082.4,1967.4,54.67,74.05,77.03,68.08,16.3392,14.0496,4.5792,3368.0,3384.0,3342.4,3355.4,3359.2,-0.0041,173115.28,171516.0,27020,52.92,55.7,54.54,150000.0,150000.0,170000.0,30.42,57.02,12.49,-9281.646464646465,-5463.0,94.36,28.74,-4.04,0.0058
IF.CFE,沪深300期货,2011-04-19,-1.43,-1.33,-0.25,2024.6,2082.0,1967.2,-28.62,52.47,68.84,19.72,13.4349,13.9267,-0.9836,3343.4,3344.6,3302.2,3311.4,3318.0,-0.0142,168453.5,169120.0,27227,38.57,47.97,51.06,160000.0,150000.0,170000.0,76.32,10.14,15.22,-9272.363636363636,-5818.0,79.9,27.13,15.59,0.005699999999999999
IF.CFE,沪深300期货,2011-04-20,-0.83,-1.16,-0.21,2025.3,2082.5,1968.2,-43.18,41.27,59.65,4.52,11.2309,13.3875,-4.3131,3318.8,3327.6,3296.2,3316.0,3309.2,-0.0006,130770.15,131575.0,29702,40.59,48.78,51.4,160000.0,150000.0,160000.0,81.11,-6.5,18.85,-9263.080808080807,-5310.0,95.27,25.12,20.24,0.0049
IF.CFE,沪深300期货,2011-04-21,-0.45,-0.97,-0.2,2026.0,2083.0,1968.9,-25.55,35.08,51.46,2.32,9.5716,12.6243,-6.1055,3328.6,3345.4,3313.0,3320.0,3323.4,0.0033,143429.26,143692.0,28613,42.56,49.53,51.7,160000.0,150000.0,160000.0,77.3,-13.78,22.73,-9253.79797979798,-5843.0,98.48,22.81,2.63,0.0049
IF.CFE,沪深300期货,2011-04-22,-0.43,-1.11,-0.6,2027.7,2081.6,1973.9,-70.72,27.23,43.39,-5.08,7.5666,11.6128,-8.0924,3323.0,3335.8,3298.0,3307.8,3306.0,-0.0047,131352.04,132043.0,28394,37.95,47.24,50.69,150000.0,150000.0,160000.0,88.94,-47.24,23.21,-9244.515151515152,-6172.0,101.51,22.29,7.86,0.0045000000000000005
IF.CFE,沪深300期货,2011-04-25,-1.27,-2.2,-1.96,2027.4,2082.0,1972.8,-172.18,19.83,35.53,-11.57,3.6335,10.0169,-12.7669,3302.0,3304.4,3254.0,3261.2,3265.2,-0.0136,144426.39,147000.0,28955,25.36,39.62,47.05,140000.0,150000.0,160000.0,94.96,-62.59,21.28,-9235.232323232323,-5308.0,86.62,23.41,11.63,0.005
IF.CFE,沪深300期货,2011-04-26,-1.18,-2.19,-2.12,2027.6,2081.5,1973.7,-182.69,17.3,29.46,-7.02,0.1003,8.0336,-15.8666,3256.0,3267.4,3232.8,3252.8,3244.0,-0.0038,131572.31,134902.0,31425,23.66,38.4,46.42,140000.0,150000.0,160000.0,87.81,-56.28,17.47,-9225.949494949495,-5883.0,88.79,25.48,21.84,0.0039000000000000003
IF.CFE,沪深300期货,2011-04-27,-1.35,-2.39,-2.67,2027.1,2082.6,1971.6,-168.27,16.38,25.1,-1.05,-3.7728,5.6723,-18.8902,3258.2,3263.0,3202.0,3230.2,3220.4,-0.0043,128858.48,132562.0,31188,19.46,35.22,44.74,140000.0,150000.0,150000.0,85.49,-100.17,11.78,-9216.666666666666,-6250.0,73.51,28.49,20.7,0.0042
IF.CFE,沪深300期货,2011-04-28,-1.67,-2.95,-3.59,2025.9,2086.2,1965.5,-161.43,12.5,20.9,-4.29,-8.4737,2.8431,-22.6337,3238.0,3251.4,3185.8,3195.2,3200.4,-0.0078,194682.47,201579.0,33348,14.63,30.89,42.28,150000.0,160000.0,150000.0,95.52,-103.35,4.81,-9207.38383838384,-6395.0,59.31,33.02,33.42,0.0043
IF.CFE,沪深300期货,2011-04-29,-1.03,-2.48,-3.52,2024.5,2089.5,1959.5,-138.84,9.88,17.23,-4.81,-12.1579,-0.1571,-24.0017,3191.2,3215.4,3186.4,3193.2,3206.8,-0.0022,139856.16,145652.0,32313,14.38,30.66,42.14,150000.0,150000.0,150000.0,96.27,-109.96,-0.85,-9198.10101010101,-6132.0,58.87,36.75,0.48,0.0036
IF.CFE,沪深300期货,2011-05-03,-0.19,-1.52,-2.92,2022.7,2091.6,1953.8,-109.18,13.51,15.99,8.56,-14.0658,-2.9388,-22.2539,3203.4,3217.8,3175.0,3210.4,3212.4,0.0011,125699.62,130928.0,30941,27.0,35.27,43.79,150000.0,150000.0,150000.0,79.23,-88.78,-5.87,-9188.818181818182,-6106.0,57.17,38.7,-0.73,0.0037
IF.CFE,沪深300期货,2011-05-04,-1.96,-3.47,-5.15,2019.0,2099.6,1938.4,-137.34,10.11,14.03,2.27,-19.3759,-6.2263,-26.2994,3205.8,3205.8,3121.6,3129.0,3132.8,-0.026,155005.96,163238.0,29755,14.7,26.26,38.38,150000.0,150000.0,150000.0,96.69,-111.68,-12.82,-9179.535353535353,-9017.0,57.39,45.75,-0.03,0.0045000000000000005
IF.CFE,沪深300期货,2011-05-05,-1.55,-3.15,-5.11,2014.4,2105.3,1923.5,-139.75,7.53,11.86,-1.15,-23.7356,-9.7281,-28.0149,3120.0,3139.4,3115.2,3120.4,3130.0,-0.004,119261.43,127061.0,29329,13.9,25.5,37.86,150000.0,150000.0,150000.0,97.74,-119.76,-21.2,-9170.252525252525,-9022.0,59.04,51.61,-5.72,0.0034999999999999996
IF.CFE,沪深300期货,2011-05-06,-0.77,-2.2,-4.42,2010.1,2108.3,1911.9,-122.44,11.58,11.77,11.2,-26.2653,-13.0356,-26.4595,3110.0,3144.0,3091.0,3133.0,3124.0,0.001,157760.09,168603.0,26493,21.44,28.76,39.11,150000.0,150000.0,150000.0,82.84,-114.49,-29.77,-9160.969696969698,-8995.0,72.1,55.13,11.6,0.0037
IF.CFE,沪深300期货,2011-05-09,-0.28,-1.54,-3.93,2006.5,2110.6,1902.3,-96.9,16.45,13.33,22.69,-27.7429,-15.977,-23.5317,3135.6,3153.2,3114.4,3137.2,3125.2,0.0042,133891.24,142312.0,24885,24.1,29.88,39.54,150000.0,150000.0,150000.0,78.35,-104.45,-37.97,-9151.68686868687,-7267.0,86.22,56.08,7.44,0.0031
IF.CFE,沪深300期货,2011-05-10,0.5,-0.81,-3.24,2003.3,2111.9,1894.8,-77.41,22.28,16.31,34.23,-27.9885,-18.3793,-19.2183,3132.2,3157.6,3124.2,3149.4,3148.0,0.0077,145580.28,154453.0,24263,32.11,33.19,40.79,150000.0,150000.0,150000.0,66.89,-68.45,-43.78,-9142.40404040404,-7201.0,86.13,56.36,-3.82,0.0027
IF.CFE,沪深300期货,2011-05-11,0.12,-0.76,-3.23,2000.5,2113.6,1887.3,-69.07,25.0,19.21,36.58,-28.3308,-20.3696,-15.9224,3155.0,3165.0,3126.0,3139.8,3144.4,-0.0026,153026.6,162088.0,22503,29.2,31.9,40.11,150000.0,150000.0,150000.0,71.63,-69.19,-48.09,-9133.121212121212,-7162.0,70.95,56.9,-5.29,0.0032
IF.CFE,沪深300期货,2011-05-12,-1.27,-1.89,-4.31,1995.6,2116.2,1875.1,-98.16,16.66,18.36,13.27,-30.6987,-22.4354,-16.5266,3124.6,3142.0,3090.2,3090.2,3108.0,-0.0172,136609.75,145812.0,22100,18.69,26.15,36.8,150000.0,150000.0,150000.0,100.0,-85.72,-54.78,-9123.838383838383,-7614.0,60.61,56.38,-11.4,0.0032
